File,Start Line #,End Line #,Start Column #,End Column #,TarantulaRater,OchiaiRater,IntensityRater,DBB Size
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,202,202,13,14,0,0,3,8
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,203,203,9,10,0,0,3,8
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,70,70,13,14,0,0,2,4
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,71,71,17,36,0,0,2,4
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,72,72,13,14,0,0,2,4
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,69,69,59,62,0,0,2,4
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,86,86,17,31,0,0,6,1
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,206,206,9,10,0.8076923,0.2236068,1,2
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,207,207,13,24,0.8076923,0.2236068,1,2
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,66,66,17,29,0,0,1,1
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,311,311,25,41,0,0,1,7
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,312,312,25,31,0,0,1,7
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,208,208,13,34,0,0,1,7
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,209,209,13,14,0,0,1,7
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,210,210,17,71,0,0,1,7
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,211,211,13,14,0,0,1,7
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule\schedule\Program.cs,212,212,9,10,0,0,1,7
