File,Start Line #,End Line #,Start Column #,End Column #,TarantulaRater,OchiaiRater,IntensityRater,DBB Size
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,55,55,13,44,0.2666667,0.3256695,7,3
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,58,58,13,47,0.2666667,0.3256695,7,3
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,59,59,13,25,0.2061856,0.2512595,7,8
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,60,60,9,10,0.2061856,0.2512595,7,8
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,187,187,9,10,0.195122,0.1556998,3,2
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,189,189,13,32,0.195122,0.1556998,3,2
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,190,190,13,29,0,0,3,6
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,191,191,13,14,0,0,3,6
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,192,192,17,36,0,0,3,6
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,193,193,17,53,0,0,3,6
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,196,196,9,10,0,0,3,6
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,131,131,9,10,0.172043,0.2099456,7,9
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,132,132,22,34,0.172043,0.2099456,7,9
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,134,134,13,30,0.172043,0.2099456,7,9
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,135,135,13,41,0.172043,0.2099456,7,9
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,136,136,13,37,0.172043,0.2099456,7,9
D:\Documents and Settings\de059613\My Documents\Visual Studio 2010\Projects\New Folder\schedule2_original\schedule2\Program.cs,139,139,13,14,0.172043,0.2099456,7,9
